screen_point_index,x,y,z,field_name,value
181,-0.340319961309433,0.8994674682617188,0.2741178572177887,record_signature,0.4241524073847161
182,0.038874734193086624,0.8967361450195312,-0.44085490703582764,record_signature,0.015428177147003778
183,0.22021323442459106,0.8964004516601562,0.38467174768447876,record_signature,0.14926008684454348
184,0.324830025434494,0.8956832885742188,0.3037053048610687,record_signature,0.7859576991515269
185,0.38280847668647766,0.8954849243164062,0.22707802057266235,record_signature,0.5239424357518495
186,-0.2927316427230835,0.8948745727539062,0.3369090259075165,record_signature,0.020475029413604635
187,0.4225505292415619,0.8946914672851562,-0.1448385864496231,record_signature,0.6394547084542238
188,-0.43524059653282166,0.8941116333007812,0.10549889504909515,record_signature,0.35361708064108144
189,-0.34861239790916443,0.8940658569335938,-0.2812750041484833,record_signature,0.5071466283081634
190,-0.3084312975406647,0.8937454223632812,-0.32571345567703247,record_signature,0.7879872232390079
191,-0.1780802458524704,0.8936233520507812,-0.4119766056537628,record_signature,0.0677953934816085
192,-0.12172667682170868,0.8933029174804688,-0.43265751004219055,record_signature,0.919666955331362
193,0.28843972086906433,0.8924179077148438,-0.3469766676425934,record_signature,0.7992409976535564
194,0.07352438569068909,0.8905258178710938,0.4489520490169525,record_signature,0.47339553318439553
195,-0.03185858204960823,0.8899459838867188,-0.45495185256004333,record_signature,0.9127521889736605
196,-0.45616990327835083,0.8893966674804688,0.029708381742239,record_signature,0.06400144905017632
197,-0.36907023191452026,0.8893203735351562,0.2699934244155884,record_signature,0.32693712596487
198,-0.3683374226093292,0.8891525268554688,-0.2715425193309784,record_signature,0.506387149119272
199,0.4550543427467346,0.8891372680664062,-0.048584502190351486,record_signature,0.09398516445022148
200,-0.13108950853347778,0.8887252807617188,0.43929821252822876,record_signature,0.876228467507904
201,0.42621055245399475,0.8886947631835938,0.1690153330564499,record_signature,0.8042710141109902
202,-0.2739727199077606,0.8886032104492188,0.36786311864852905,record_signature,0.5410584027678483
203,0.21720384061336517,0.8884506225585938,0.40432411432266235,record_signature,0.8037970637040508
204,-0.18875308334827423,0.8884048461914062,0.4184603989124298,record_signature,0.22561793530800733
205,0.0801292210817337,0.8869705200195312,0.45482149720191956,record_signature,0.08500400048434799
206,-0.30988770723342896,0.8857955932617188,-0.34545010328292847,record_signature,0.6076481810285357
207,-0.11380182951688766,0.8853530883789062,-0.450776070356369,record_signature,0.2964619013385088
208,0.42583659291267395,0.8848648071289062,-0.18888482451438904,record_signature,0.8811289962796993
209,-0.3217299282550812,0.8847274780273438,0.33726420998573303,record_signature,0.7378578956484874
210,0.16921284794807434,0.8845748901367188,0.4346196949481964,record_signature,0.4459997618197795
211,-0.4348891079425812,0.8840408325195312,-0.17129875719547272,record_signature,0.04113267054872653
212,-0.005330287851393223,0.8833541870117188,-0.46867576241493225,record_signature,0.26604437981268736
213,0.38435453176498413,0.8824691772460938,-0.271145224571228,record_signature,0.8153209512900103
214,0.47266489267349243,0.8808670043945312,0.02571394294500351,record_signature,0.46260815415045903
215,-0.3659198582172394,0.8808517456054688,0.30033791065216064,record_signature,0.8918258979020757
216,-0.35866278409957886,0.8803634643554688,-0.3103565573692322,record_signature,0.09588089721986393
217,-0.15107375383377075,0.8790817260742188,-0.4520973861217499,record_signature,0.9027863195313324
218,0.36272892355918884,0.8783950805664062,-0.31120702624320984,record_signature,0.5786245973650822
219,0.4509933590888977,0.8780288696289062,0.16021955013275146,record_signature,0.5331562454671994
220,0.19905777275562286,0.8779983520507812,-0.43531012535095215,record_signature,0.9764838174994155
221,0.44364315271377563,0.8771896362304688,0.18362762033939362,record_signature,0.770268308744502
222,-0.29260551929473877,0.8770980834960938,0.3808949589729309,record_signature,0.8244566328663985
223,-0.0028100754134356976,0.8765029907226562,0.4813882112503052,record_signature,0.7955522339930963
224,0.4696556627750397,0.8761520385742188,0.10854106396436691,record_signature,0.058980831725467656
225,-0.15430277585983276,0.8750228881835938,0.45883068442344666,record_signature,0.5869958247537557
226,-0.4792075753211975,0.8745346069335938,-0.07449375838041306,record_signature,0.0692645846566285
227,-0.11611676961183548,0.8745040893554688,0.47091346979141235,record_signature,0.7296148390339992
228,-0.07238495349884033,0.8743667602539062,-0.4798366129398346,record_signature,0.28497845068070204
229,0.4345112442970276,0.8741531372070312,0.21692459285259247,record_signature,0.5734969487075555
230,0.4181922376155853,0.8736801147460938,-0.24859265983104706,record_signature,0.2697120901044244
231,-0.4341300427913666,0.8730545043945312,-0.22205166518688202,record_signature,0.39173097699026893
232,0.3272506296634674,0.8729629516601562,-0.36172187328338623,record_signature,0.8667078002094182
233,-0.31232237815856934,0.8727035522460938,0.3752908706665039,record_signature,0.1420728144959278
234,-0.36084598302841187,0.8724136352539062,-0.32967349886894226,record_signature,0.4621651339481422
235,0.08358635008335114,0.8719100952148438,0.48247912526130676,record_signature,0.4183195311258133
236,-0.26933950185775757,0.8708267211914062,0.4112384617328644,record_signature,0.3738366034109625
237,0.439523309469223,0.8706436157226562,-0.2209048569202423,record_signature,0.6872933159117711
238,-0.25536417961120605,0.8695755004882812,-0.4226435720920563,record_signature,0.5563307927328385
239,0.3739336431026459,0.8690872192382812,-0.323822557926178,record_signature,0.6763181070022747
