sample_id,sample_kind,slice_index,cycle,relative_time,slice_axis,slice_value,x,y,z,density,normalized_density,h3_green_potential,normalized_curvature_potential,curvature_potential,compactification_factor,emergent_spatial_scale_factor,local_metric_conformal_factor
z_slice_1_00086,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-394.4455257694515,112.83558540291853,8465.180095968313,0.9967468350836829,0.004058803115412898,0.03694660115020503,0.03694660115020503,0.03563018684783094,0.964369813152169,0.9300091365191493
z_slice_1_00087,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-353.8398427900007,112.83558540291853,8466.759521620499,0.9969328072073966,0.004104079679989045,0.03735874609177514,0.03735874609177514,0.036013333123688734,0.9639866668763112,0.9292702939153001
z_slice_1_00088,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-313.23415981055007,112.83558540291853,8468.308445062858,0.9971151877972311,0.0038899555148696452,0.03540960988084506,0.03540960988084506,0.03419864905920662,0.9658013509407934,0.9327722494790617
z_slice_1_00089,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-272.6284768310993,112.83558540291853,8469.81725570001,0.9972928452375068,0.003475036829978204,0.03163267497551837,0.03163267497551837,0.030662730778926752,0.9693372692210731,0.9396147415009671
z_slice_1_00090,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-232.02279385164866,112.83558540291853,8471.26683521968,0.9974635284104638,0.00301626078044778,0.027456513866618914,0.027456513866618914,0.026722798966247276,0.9732772010337527,0.9472685100520959
z_slice_1_00091,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-191.4171108721979,112.83558540291853,8472.623822622772,0.9976233091692837,0.0026829147392401533,0.024422120997763263,0.024422120997763263,0.023839900073591425,0.9761600999264085,0.9528885406883358
z_slice_1_00092,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-150.81142789274713,112.83558540291853,8473.832035869833,0.9977655722654566,0.0025700471561954444,0.02339470639918245,0.02339470639918245,0.022859905618914916,0.9771400943810852,0.9548027640470761
z_slice_1_00093,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-110.20574491329648,112.83558540291853,8474.804483610638,0.9978800747564779,0.002687392861644115,0.024462884591772708,0.024462884591772708,0.023878741689622715,0.9761212583103773,0.9528127109254344
z_slice_1_00094,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-69.60006193384572,112.83558540291853,8475.424497085558,0.9979530792834731,0.0030061708168143903,0.027364666627079925,0.027364666627079925,0.026635787190268385,0.9733642128097316,0.9474378907787085
z_slice_1_00095,z_slice,1,,,z,112.83558540291853,-202.5372703753416,-28.994378954395074,112.83558540291853,8475.563980015162,0.9979695029350736,0.0034894095497623526,0.031763507422968726,0.031763507422968726,0.030785647286851906,0.969214352713148,0.9393764615051665
z_slice_1_00096,z_slice,1,,,z,112.83558540291853,-202.5372703753416,11.611304025055688,112.83558540291853,8475.116164595689,0.9979167741570675,0.004149454651088912,0.037771786811356414,0.037771786811356414,0.036397006828845765,0.9636029931711542,0.9285307284484073
z_slice_1_00097,z_slice,1,,,z,112.83558540291853,-202.5372703753416,52.216987004506336,112.83558540291853,8474.022816706145,0.997788036075161,0.004984034010521687,0.04536882215511675,0.04536882215511675,0.043399823290678465,0.9566001767093215,0.9150838980803051
z_slice_1_00098,z_slice,1,,,z,112.83558540291853,-202.5372703753416,92.8226699839571,112.83558540291853,8472.289857997343,0.9975839859440654,0.005512550503924337,0.05017981877845659,0.05017981877845659,0.047782120624660765,0.9522178793753393,0.9067188898020683
z_slice_1_00099,z_slice,1,,,z,112.83558540291853,-202.5372703753416,133.42835296340772,112.83558540291853,8470.014140616735,0.997316027782402,0.005167400490637261,0.047037976339861655,0.047037976339861655,0.044924804451021594,0.9550751955489785,0.9121686291529194
z_slice_1_00100,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-841.1080385434093,112.83558540291853,8447.223291898696,0.9946324810567516,0.0008860630949826466,0.008065683117253097,0.008065683117253097,0.008001148389767114,0.9919988516102328,0.9840617215960207
z_slice_1_00101,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-800.5023555639585,112.83558540291853,8448.713070707707,0.9948078975624871,0.001019233215078593,0.009277908291129093,0.009277908291129093,0.009192620005760448,0.9908073799942395,0.9816992642510494
z_slice_1_00102,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-759.8966725845079,112.83558540291853,8450.26246367713,0.9949903334375738,0.0011802882900180055,0.010743965512383966,0.010743965512383966,0.010629759740328945,0.989370240259671,0.9788534723114791
z_slice_1_00103,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-719.2909896050571,112.83558540291853,8451.873064847774,0.9951799763750212,0.0013758101036473803,0.012523767650826535,0.012523767650826535,0.012368862885938114,0.9876311371140619,0.9754152629972149
z_slice_1_00104,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-678.6853066256065,112.83558540291853,8453.544276080851,0.9953767559459743,0.0016135494185436584,0.014687868592762032,0.014687868592762032,0.014475257906780893,0.985524742093219,0.971259017277906
z_slice_1_00105,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-638.0796236461557,112.83558540291853,8455.271447768604,0.9955801246745657,0.0019020427010122657,0.01731397435320288,0.01731397435320288,0.01701930258474127,0.9829806974152587,0.9662510514909884
z_slice_1_00106,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-597.473940666705,112.83558540291853,8457.043212813993,0.9957887441228801,0.0022494438199154553,0.020476308227075787,0.020476308227075787,0.020065442050928448,0.9799345579490716,0.9602717378628424
z_slice_1_00107,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-556.8682576872543,112.83558540291853,8458.83897029919,0.9960001886012794,0.0026608415009833834,0.024221192027626865,0.024221192027626865,0.023648399599774668,0.9763516004002253,0.9532624476040812
z_slice_1_00108,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-516.2625747078037,112.83558540291853,8460.629847373319,0.996211058427488,0.003132964231948099,0.02851884572968982,0.02851884572968982,0.02772807309083085,0.9722719269091691,0.9453126998556686
z_slice_1_00109,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-475.6568917283529,112.83558540291853,8462.38754649654,0.9964180216601941,0.003645064826583957,0.033180411191425487,0.033180411191425487,0.03211482799326698,0.967885172006733,0.9368017061905031
z_slice_1_00110,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-435.0512087489022,112.83558540291853,8464.097853072944,0.9966194045779498,0.004146030906191804,0.0377406210382069,0.0377406210382069,0.03636806758171355,0.9636319324182864,0.9285865011762008
z_slice_1_00111,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-394.4455257694515,112.83558540291853,8465.764415160731,0.9968156367274894,0.004543454875025841,0.04135830448983422,0.04135830448983422,0.039715729265822515,0.9602842707341774,0.922145880619471
z_slice_1_00112,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-353.8398427900007,112.83558540291853,8467.397587961128,0.9970079373993577,0.004713636473434325,0.042907438917081014,0.042907438917081014,0.0411421352614328,0.9588578647385673,0.9194084047710046
z_slice_1_00113,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-313.23415981055007,112.83558540291853,8469.001713192125,0.9971968178164247,0.00455972797663727,0.04150643579298394,0.04150643579298394,0.03985230850866677,0.9601476914913332,0.9218835894761362
z_slice_1_00114,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-272.6284768310993,112.83558540291853,8470.570436284026,0.9973815297492187,0.004105959679491804,0.037375859410607296,0.037375859410607296,0.03602923576016379,0.9639707642398362,0.9292396343091338
z_slice_1_00115,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-232.02279385164866,112.83558540291853,8472.086263830179,0.997560013407219,0.003531974933307796,0.03215097294025066,0.03215097294025066,0.03114948663824185,0.9688505133617581,0.9386713172413422
z_slice_1_00116,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-191.4171108721979,112.83558540291853,8473.516985813241,0.9977284761678851,0.003073811131803412,0.02798038502201355,0.02798038502201355,0.027218792721822576,0.9727812072781775,0.9463032772335885
z_slice_1_00117,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-150.81142789274713,112.83558540291853,8474.806134866094,0.9978802691863223,0.002882924302184257,0.026242774362362567,0.026242774362362567,0.025571701957821862,0.9744282980421781,0.949510508025376
z_slice_1_00118,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-110.20574491329648,112.83558540291853,8475.861970263699,0.998004590296919,0.0029841755402638436,0.02716444732922447,0.02716444732922447,0.026446054864784255,0.9735539451352156,0.9478072840883425
z_slice_1_00119,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-69.60006193384572,112.83558540291853,8476.555943520543,0.9980863033425424,0.0033417629893318763,0.030419505650941526,0.030419505650941526,0.0295214769170395,0.9704785230829605,0.9418285637652842
z_slice_1_00120,z_slice,1,,,z,112.83558540291853,-191.00766520710016,-28.994378954395074,112.83558540291853,8476.742281607152,0.9981082440332281,0.003909327567961071,0.03558595041737209,0.03558595041737209,0.034363106609383694,0.9656368933906163,0.9324546098770805
z_slice_1_00121,z_slice,1,,,z,112.83558540291853,-191.00766520710016,11.611304025055688,112.83558540291853,8476.297288313453,0.9980558475511568,0.004712086265815945,0.04289332763822671,0.04289332763822671,0.04112916105750189,0.9588708389424982,0.9194332857742904
z_slice_1_00122,z_slice,1,,,z,112.83558540291853,-191.00766520710016,52.216987004506336,112.83558540291853,8475.152127496056,0.9979210086691174,0.005778316149878452,0.0525990386916389,0.0525990386916389,0.049970631511328883,0.9500293684886711,0.9025558009909833
z_slice_1_00123,z_slice,1,,,z,112.83558540291853,-191.00766520710016,92.8226699839571,112.83558540291853,8473.310768984578,0.9977041948213596,0.006431974164706835,0.05854917750738737,0.05854917750738737,0.055310777006369896,0.94468922299363,0.8924377280403084
z_slice_1_00124,z_slice,1,,,z,112.83558540291853,-191.00766520710016,133.42835296340772,112.83558540291853,8470.88704320345,0.9974188091622167,0.0058839287400711485,0.05356041231221982,0.05356041231221982,0.05083753307954337,0.9491624669204567,0.900909388610527
z_slice_1_00125,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-841.1080385434093,112.83558540291853,8447.199736463506,0.9946297074825089,0.0008714743306755302,0.007932884052897755,0.007932884052897755,0.007870448695948514,0.9921295513040514,0.9843210465707785
z_slice_1_00126,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-800.5023555639585,112.83558540291853,8448.702209450063,0.9948066186854805,0.0010041625378540901,0.009140722454653617,0.009140722454653617,0.009057926462842116,0.9909420735371579,0.9819661931061221
z_slice_1_00127,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-759.8966725845079,112.83558540291853,8450.268737994651,0.9949910722176186,0.0011656863789306065,0.010611046775101976,0.010611046775101976,0.0104996346605969,0.9895003653394031,0.9791109730068123
z_slice_1_00128,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-719.2909896050571,112.83558540291853,8451.902763038459,0.9951834732383174,0.001363452041670553,0.012411274294074763,0.012411274294074763,0.012259122956457381,0.9877408770435426,0.9756320401827469
z_slice_1_00129,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-678.6853066256065,112.83558540291853,8453.606354254858,0.9953840654447408,0.0016065943158256155,0.01462455746414226,0.01462455746414226,0.014413762565232515,0.9855862374347676,0.9713802314208221
z_slice_1_00130,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-638.0796236461557,112.83558540291853,8455.378495473535,0.9955927291862102,0.0019059227561717311,0.017349293841815962,0.017349293841815962,0.0170534288929418,0.9829465711070581,0.9661839616511227
z_slice_1_00131,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-597.473940666705,112.83558540291853,8457.211985036676,0.995808616491442,0.002273213291938297,0.020692677727494276,0.020692677727494276,0.020273171522661625,0.9797268284773384,0.9598646584382641
z_slice_1_00132,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-556.8682576872543,112.83558540291853,8459.088760799172,0.9960296006028515,0.002719059742821145,0.02475114287758997,0.02475114287758997,0.024153320588730078,0.9758466794112699,0.9522767417180018
z_slice_1_00133,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-516.2625747078037,112.83558540291853,8460.97602869364,0.9962518201279461,0.0032479145761991433,0.029565219352740035,0.029565219352740035,0.02871621806661932,0.9712837819333807,0.9433921850468111
z_slice_1_00134,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-475.6568917283529,112.83558540291853,8462.831458413557,0.9964702908137533,0.0038483831588011766,0.035031183725434026,0.035031183725434026,0.03384553458509793,0.9661544654149021,0.9334544510411553
z_slice_1_00135,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-435.0512087489022,112.83558540291853,8464.62431539188,0.9966813937671036,0.004477148547137296,0.040754729154797664,0.040754729154797664,0.03915882197133497,0.9608411780286651,0.9232157693955129
z_slice_1_00136,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-394.4455257694515,112.83558540291853,8466.354213790019,0.9968850835567847,0.005038970013277973,0.04586889533553673,0.04586889533553673,0.04385721340419156,0.9561427865958083,0.9142090283591975
z_slice_1_00137,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-353.8398427900007,112.83558540291853,8468.040547495342,0.9970836437486084,0.0053805423497211005,0.04897817078439626,0.04897817078439626,0.04669131555690216,0.9533086844430977,0.9087974478346296
z_slice_1_00138,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-313.23415981055007,112.83558540291853,8469.69804869908,0.9972788090091512,0.005340626378472534,0.04861482242102194,0.04861482242102194,0.04636099107275726,0.9536390089272427,0.9094273593477338
z_slice_1_00139,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-272.6284768310993,112.83558540291853,8471.325911686434,0.9974704844681729,0.004878869925871112,0.044411531204945606,0.044411531204945606,0.042523018827365575,0.9574769811726345,0.9167621694754614
z_slice_1_00140,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-232.02279385164866,112.83558540291853,8472.908690296958,0.9976568513915923,0.0041788236392754086,0.038039127764306575,0.038039127764306575,0.036645177187332,0.9633548228126679,0.9280525146364268
z_slice_1_00141,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-191.4171108721979,112.83558540291853,8474.415358138873,0.9978342565248471,0.0035592454590965433,0.03239921194343048,0.03239921194343048,0.03138244544224407,0.968617554557756,0.9382199669974475
z_slice_1_00142,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-150.81142789274713,112.83558540291853,8475.789601571498,0.9979960691238202,0.0032584555626370957,0.029661172176904834,0.029661172176904834,0.028806730775518437,0.9711932692244815,0.9432163661869362
z_slice_1_00143,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-110.20574491329648,112.83558540291853,8476.935283145389,0.9981309693232069,0.0033307331009259974,0.030319102434506667,0.030319102434506667,0.029426905084906873,0.9705730949150931,0.9420121325730624
z_slice_1_00144,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-69.60006193384572,112.83558540291853,8477.710997111684,0.9982223070658266,0.0037308586476234584,0.03396137789440784,0.03396137789440784,0.03284588633626517,0.9671541136637348,0.9353870795766845
z_slice_1_00145,z_slice,1,,,z,112.83558540291853,-179.47806003885873,-28.994378954395074,112.83558540291853,8477.950552132439,0.9982505138737218,0.004399760987948606,0.04005028323760723,0.04005028323760723,0.03850802589364561,0.9614919741063543,0.9244668162709344
z_slice_1_00146,z_slice,1,,,z,112.83558540291853,-179.47806003885873,11.611304025055688,112.83558540291853,8477.510327351074,0.998198678868137,0.005383028641643801,0.049000803081011526,0.049000803081011526,0.04671188328654437,0.9532881167134556,0.908758233467087
z_slice_1_00147,z_slice,1,,,z,112.83558540291853,-179.47806003885873,52.216987004506336,112.83558540291853,8476.308905498856,0.9980572154361459,0.0067673574959434485,0.06160211548424356,0.06160211548424356,0.058027498801793656,0.9419725011982063,0.8873121930136048
z_slice_1_00148,z_slice,1,,,z,112.83558540291853,-179.47806003885873,92.8226699839571,112.83558540291853,8474.347246766625,0.9978262366370301,0.007570506646806556,0.06891304693306954,0.06891304693306954,0.06447020843350652,0.9355297915664934,0.8752159909084466
z_slice_1_00149,z_slice,1,,,z,112.83558540291853,-179.47806003885873,133.42835296340772,112.83558540291853,8471.760507331092,0.9975216566616103,0.006696882149304492,0.06096059027369461,0.06096059027369461,0.05745792146527203,0.9425420785347278,0.888385569808565
z_slice_1_00150,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-841.1080385434093,112.83558540291853,8447.15768883214,0.9946247565135972,0.0008542399450900589,0.007776002343637888,0.007776002343637888,0.0077160026886474485,0.9922839973113525,0.9846275313201963
z_slice_1_00151,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-800.5023555639585,112.83558540291853,8448.669662979524,0.9948027864466935,0.000985410142016539,0.008970022553741994,0.008970022553741994,0.008890276572378753,0.9911097234276214,0.9822984838727762
z_slice_1_00152,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-759.8966725845079,112.83558540291853,8450.249285392276,0.9949887817383102,0.001145937080986618,0.01043127224222004,0.01043127224222004,0.010323584125689511,0.9896764158743105,0.9794594081378213
z_slice_1_00153,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-719.2909896050571,112.83558540291853,8451.901625124305,0.9951833392527059,0.0013438798878852962,0.012233112274634014,0.012233112274634014,0.012085271787982162,0.9879147282120179,0.9759755102182252
z_slice_1_00154,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-678.6853066256065,112.83558540291853,8453.631280427617,0.9953870004187787,0.001589540477100877,0.014469319242546795,0.014469319242546795,0.014262944150297526,0.9857370558497026,0.9716775432752397
z_slice_1_00155,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-638.0796236461557,112.83558540291853,8455.441131551856,0.9956001043763563,0.0018957638691927928,0.01725681920467095,0.01725681920467095,0.016964073259457695,0.9830359267405423,0.9663596332626369
z_slice_1_00156,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-597.473940666705,112.83558540291853,8457.329616723488,0.9958224672317931,0.002277780221857853,0.02073424972136065,0.02073424972136065,0.02031307338518392,0.979686926614816,0.959786474179984
z_slice_1_00157,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-556.8682576872543,112.83558540291853,8459.285232708766,0.9960527345175292,0.0027518261383582916,0.025049409857440173,0.025049409857440173,0.024437270649152364,0.9755627293508478,0.9517226388984754
z_slice_1_00158,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-516.2625747078037,112.83558540291853,8461.277677836177,0.9962873383124053,0.003331006356779332,0.030321589836516085,0.030321589836516085,0.029429248242121463,0.9705707517578785,0.9420075841678535
z_slice_1_00159,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-475.6568917283529,112.83558540291853,8463.252388470211,0.9965198539296003,0.004015766908806616,0.036554849809899294,0.036554849809899294,0.0352657168278199,0.9647342831721801,0.9307122371277402
z_slice_1_00160,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-435.0512087489022,112.83558540291853,8465.15026887365,0.9967433230423713,0.004775848791899049,0.043473747173871605,0.043473747173871605,0.04166252125807213,0.958337478741928,0.9184107231614352
z_slice_1_00161,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-394.4455257694515,112.83558540291853,8466.953329989447,0.9969556274990113,0.005522609616633903,0.05027138518723212,0.05027138518723212,0.047865138378753634,0.9521348616212464,0.90656079471451
z_slice_1_00162,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-353.8398427900007,112.83558540291853,8468.69144160851,0.9971602843681721,0.006083144988084942,0.055373844264623655,0.055373844264623655,0.05246846372548462,0.9475315362745154,0.8978160122347433
z_slice_1_00163,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-313.23415981055007,112.83558540291853,8470.39793734672,0.9973612185723899,0.006226465784022981,0.05667846933104892,0.05667846933104892,0.05363833084148136,0.9463616691585186,0.8956004088524975
z_slice_1_00164,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-272.6284768310993,112.83558540291853,8472.082177428478,0.9975595322469937,0.005811922356335302,0.05290495032884488,0.05290495032884488,0.050246653615144965,0.9497533463848551,0.9020314189692306
z_slice_1_00165,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-232.02279385164866,112.83558540291853,8473.731546020872,0.9977537399195674,0.004988615621922087,0.045410527792030496,0.045410527792030496,0.04343798592495548,0.9565620140750446,0.9150108867713058
z_slice_1_00166,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-191.4171108721979,112.83558540291853,8475.31587350554,0.9979402892177721,0.004166403566396429,0.03792606993275678,0.03792606993275678,0.036540242153483886,0.963459757846516,0.9282547049896673
z_slice_1_00167,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-150.81142789274713,112.83558540291853,8476.77922164906,0.9981125936004484,0.0037128449107253656,0.033797401881412475,0.033797401881412475,0.032692480963779205,0.9673075190362208,0.9356838363840086
z_slice_1_00168,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-110.20574491329648,112.83558540291853,8478.021527048551,0.9982588709343163,0.0037377757157785333,0.034024342800806934,0.034024342800806934,0.03290477930978588,0.9670952206902141,0.9352731658818539
z_slice_1_00169,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-69.60006193384572,112.83558540291853,8478.887573299533,0.9983608450033752,0.00418416924572682,0.038087787919492785,0.038087787919492785,0.03669033424988776,0.9633096657501122,0.9279655121275929
z_slice_1_00170,z_slice,1,,,z,112.83558540291853,-167.9484548706173,-28.994378954395074,112.83558540291853,8479.187535096004,0.9983961645084405,0.004974853269981044,0.04528525142025391,0.04528525142025391,0.04332334294272665,0.9566766570572733,0.9152302261582798
z_slice_1_00171,z_slice,1,,,z,112.83558540291853,-167.9484548706173,11.611304025055688,112.83558540291853,8478.754314939586,0.9983451542741739,0.006186922276709957,0.05631851144414712,0.05631851144414712,0.05331584255505586,0.9466841574449442,0.8962108939572438
z_slice_1_00172,z_slice,1,,,z,112.83558540291853,-167.9484548706173,52.216987004506336,112.83558540291853,8477.49165545295,0.9981964803141606,0.008013165145914667,0.0729424926950949,0.0729424926950949,0.06798359948618742,0.9320164005138127,0.8686545708267238
z_slice_1_00173,z_slice,1,,,z,112.83558540291853,-167.9484548706173,92.8226699839571,112.83558540291853,8475.39609092086,0.9979497345519448,0.008976154281166958,0.0817084206005503,0.0817084206005503,0.07553645607675574,0.9244635439232443,0.8546328440431241
z_slice_1_00174,z_slice,1,,,z,112.83558540291853,-167.9484548706173,133.42835296340772,112.83558540291853,8472.630015086674,0.9976240383113368,0.007589988119202576,0.06909038349509722,0.06909038349509722,0.06462539048309948,0.9353746095169007,0.8749256601288944
z_slice_1_00175,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-841.1080385434093,112.83558540291853,8447.098192565645,0.9946177510258633,0.0008346999564007285,0.007598133117647909,0.007598133117647909,0.007540836835552914,0.9924591631644469,0.9849751905490743
z_slice_1_00176,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-800.5023555639585,112.83558540291853,8448.616637308978,0.9947965428501373,0.0009633915523796042,0.008769591040787686,0.008769591040787686,0.008693353882465619,0.9913066461175344,0.9826888666367946
z_slice_1_00177,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-759.8966725845079,112.83558540291853,8450.205439046831,0.9949836189767911,0.0011215290715652691,0.010209090243409465,0.010209090243409465,0.010105918014407876,0.989894081985592,0.979890293550098
z_slice_1_00178,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-719.2909896050571,112.83558540291853,8451.87096417649,0.995179729027956,0.0013176262702987642,0.011994130015544826,0.011994130015544826,0.01185197587594761,0.9881480241240523,0.9764365175802687
z_slice_1_00179,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-678.6853066256065,112.83558540291853,8453.619923827471,0.9953856632168381,0.0015628754660934599,0.014226592138436783,0.014226592138436783,0.014027035229317794,0.9859729647706822,0.9721426872586889
z_slice_1_00180,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-638.0796236461557,112.83558540291853,8455.458732966374,0.9956021768844441,0.001871796578979969,0.017038648998586852,0.017038648998586852,0.01675319715269791,0.9832468028473021,0.9667742753094415
z_slice_1_00181,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-597.473940666705,112.83558540291853,8457.391767079154,0.9958297852297102,0.0022626706296732042,0.020596709648557275,0.020596709648557275,0.020181046493526082,0.9798189535064739,0.9600451816505216
z_slice_1_00182,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-556.8682576872543,112.83558540291853,8459.416879888138,0.99606823553557,0.002757106351499458,0.02509747474833718,0.02509747474833718,0.02448301294908432,0.9755169870509156,0.9516333920248963
z_slice_1_00183,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-516.2625747078037,112.83558540291853,8461.514839354379,0.9963152632933262,0.0033772213200790415,0.030742276863615706,0.030742276863615706,0.02982537687030705,0.970174623129693,0.9412387993648419
z_slice_1_00184,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-475.6568917283529,112.83558540291853,8463.630817711748,0.9965644127156542,0.0041372398859321445,0.03766059786142269,0.03766059786142269,0.03629375340939001,0.9637062465906101,0.9287297297177618
z_slice_1_00185,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-435.0512087489022,112.83558540291853,8465.670535227218,0.9968045826771862,0.005024501211400987,0.04573718826897803,0.04573718826897803,0.043736790449890546,0.9562632095501093,0.9144393259390764
z_slice_1_00186,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-394.4455257694515,112.83558540291853,8467.56800323739,0.9970280032320201,0.00596660732911494,0.05431302158303239,0.05431302158303239,0.05151508183165788,0.9484849181683422,0.8996236399928069
z_slice_1_00187,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-353.8398427900007,112.83558540291853,8469.356348142725,0.9972385749037652,0.006787259856023876,0.061783283315973804,0.061783283315973804,0.05818822379932672,0.9418117762006734,0.8870094217902672
z_slice_1_00188,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-313.23415981055007,112.83558540291853,8471.103098931773,0.9974442490064926,0.007193064455804716,0.06547725423959079,0.06547725423959079,0.061453451004283115,0.938546548995717,0.8808696246317698
z_slice_1_00189,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-272.6284768310993,112.83558540291853,8472.837530223425,0.9976484725293268,0.006910620212941226,0.06290621186785765,0.06290621186785765,0.05918321970977272,0.9408167802902273,0.8851362140756699
z_slice_1_00190,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-232.02279385164866,112.83558540291853,8474.551389610471,0.9978502737787331,0.005992702499125136,0.054550561520520936,0.054550561520520936,0.05172873023922753,0.9482712697607726,0.899218401053708
z_slice_1_00191,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-191.4171108721979,112.83558540291853,8476.214370619295,0.9980460842681211,0.004927920429586869,0.044858029678872785,0.044858029678872785,0.04293217681703559,0.9570678231829645,0.9159788181721781
z_slice_1_00192,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-150.81142789274713,112.83558540291853,8477.770606994722,0.9982293259315309,0.004266166614863177,0.03883419616022336,0.03883419616022336,0.037382477688705014,0.9626175223112949,0.9266324942607365
z_slice_1_00193,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-110.20574491329648,112.83558540291853,8479.116614169341,0.9983878138049244,0.004218136827295098,0.038396989093473,0.038396989093473,0.03697717683772736,0.9630228231622726,0.9274129579314337
z_slice_1_00194,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-69.60006193384572,112.83558540291853,8480.082474181136,0.9985015406127389,0.004714872221466067,0.042918687723281425,0.042918687723281425,0.041152477396846764,0.9588475226031532,0.9193885716022044
z_slice_1_00195,z_slice,1,,,z,112.83558540291853,-156.4188497023759,-28.994378954395074,112.83558540291853,8480.45093475948,0.9985449256218177,0.005651723804813101,0.05144668989599577,0.05144668989599577,0.04892943255267144,0.9510705674473285,0.9045352242645835
