source_run_dir,seed,max_model_points,k_neighbors,remove_modes,observer_count,sampled_observer_count,residual_graph_receipt,spatial_3d_candidate,strict_h3_candidate,rank3_selector,model_order_consensus_rank,model_order_profile_rank,model_order_broken_stick_rank,model_order_rank3_selector,median_dimension,correlation_dimension,local_mle_dimension,selected_model,h3_beats_s2,h3_beats_h2_h4,s2_leakage_pass,s2_distance_correlation,largest_gap_rank,rank3_cumulative_explained_variance,effective_rank,nontrivial_rank3_selector,nontrivial_largest_gap_rank,nontrivial_model_order_consensus_rank,nontrivial_model_order_profile_rank,nontrivial_model_order_broken_stick_rank,nontrivial_model_order_rank3_selector,nontrivial_rank3_cumulative_explained_variance,nontrivial_effective_rank,raw_largest_gap_rank,raw_rank3_selector,removed_common_mode_energy_fraction,edge_count,component_count,finite_pair_fraction,mean_positive_affinity,blockers,error
runs/oph_universe_128k_3p1d_earned,11,512,24,4,8192,512,True,False,False,False,12,12,12,False,2.8751615630652063,3.6416039092767427,2.10871921685367,H2,True,False,False,0.11602885626438324,1,0.02174131352178716,170.37358320653254,False,8,12,12,12,False,0.021857113308497662,169.40039662410555,1,False,0.0527556362719766,5181,1,1.0,0.03645355758379561,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,8,1,8192,768,False,False,False,False,12,12,12,False,2.145264852067854,3.02297317967288,1.2675565244628284,H2,True,False,False,0.05957379062958026,8,0.01504563659140071,250.72578221521968,False,7,12,12,12,False,0.015121473992205033,249.75656099705844,2,False,0.010127402572475864,3378,7,0.948660229248153,0.1369061828957748,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,8,2,8192,768,False,False,False,False,12,12,12,False,2.1868955145331332,3.0703708577622733,1.3034201713039928,H2,True,False,False,0.08450669597422242,8,0.015039889448251038,251.4256408622924,False,7,12,12,12,False,0.01511566877736701,250.4571208635209,2,False,0.019156884718357334,3456,5,0.9715782540199913,0.132630254090928,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,8,3,8192,768,False,False,False,False,12,12,12,False,2.2776651677079602,3.2141004727174782,1.3412298626984418,H3,True,True,False,0.08781300457569743,6,0.01495016350838748,253.08726045739894,False,5,12,12,12,False,0.015025039105503204,252.11891674288105,2,False,0.027083259081931287,3507,4,0.9818591101694916,0.12695763520878844,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,8,4,8192,768,False,False,False,False,12,12,12,False,2.2619954003603735,3.1692379753134383,1.3547528254073085,H3,True,True,False,0.08737034897104576,15,0.015019709399123657,253.2514736797227,False,14,12,12,12,False,0.015095284997108141,252.28470979277844,2,False,0.03402324887791125,3540,4,0.9818591101694916,0.12935051415212204,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,12,1,8192,768,False,False,False,False,12,12,12,False,2.3430941925741613,3.3378260481933055,1.3483623369550168,H2,True,False,False,0.05581446166672104,9,0.015166235866142781,249.14725610279018,False,8,12,12,12,False,0.015243297012097153,248.17852155516852,1,False,0.010127402572475864,4834,7,0.948660229248153,0.09643931678377361,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,12,2,8192,768,False,False,False,False,12,12,12,False,2.3882616657660996,3.370561796460887,1.4059615350713124,H2,True,False,False,0.07556002662546052,8,0.015188628870723144,249.68427822927802,False,7,12,12,12,False,0.015265918326667976,248.71661480099434,1,False,0.019156884718357334,5046,5,0.9715782540199913,0.09207402598843255,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,12,3,8192,768,False,False,False,False,12,12,12,False,2.430753184462263,3.407374446040495,1.4541319228840308,H2,True,False,False,0.07982135893364108,11,0.015129531348992281,251.2890366434013,False,10,12,12,12,False,0.015206219004702681,250.3221247773895,1,False,0.027083259081931287,5199,4,0.9818591101694916,0.08708797652404762,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,12,4,8192,768,False,False,False,False,12,12,12,False,2.3902752280462836,3.310159026203354,1.4703914298892136,H2,True,False,False,0.08042850615578112,11,0.015214544918644587,251.0852207172788,False,10,12,12,12,False,0.015292099027830991,250.11977478227192,1,False,0.03402324887791125,5240,4,0.9818591101694916,0.08937744658920657,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,16,1,8192,768,False,False,False,False,12,12,12,False,2.4041957631099606,3.380144079485416,1.4282474467345057,H2,True,False,False,0.05463236900037584,9,0.015241598273586681,248.35350224826973,False,8,12,12,12,False,0.01531942913513949,247.38528712337978,2,False,0.010127402572475864,6102,7,0.948660229248153,0.07666147082540589,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,16,2,8192,768,False,False,False,False,12,12,12,False,2.4362814297751214,3.3786561094301235,1.4939067501201195,H2,True,False,False,0.07269499456498156,8,0.015281065337960921,248.54286524809802,False,7,12,12,12,False,0.015359300831142932,247.57564729354803,2,False,0.019156884718357334,6498,5,0.9715782540199913,0.07192891260233115,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,16,3,8192,768,False,False,False,False,12,12,12,False,2.4637639943251486,3.3668052066902923,1.560722781960005,H2,True,False,False,0.07855333260817218,11,0.015249655217365661,249.96527005918398,False,10,12,12,12,False,0.015327568596169659,248.99915807687412,2,False,0.027083259081931287,6750,4,0.9818591101694916,0.06777785848308845,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,16,4,8192,768,False,False,False,False,12,12,12,False,2.415830715624864,3.2492452942979058,1.5824161369518226,H2,True,False,False,0.07830519347318707,11,0.015338000696625548,249.73636459547942,False,10,12,12,12,False,0.01541682177097985,248.77176015150997,2,False,0.03402324887791125,6781,4,0.9818591101694916,0.06993363056280046,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,24,1,8192,768,False,False,False,False,12,12,12,False,2.4175633813489856,3.406879315963466,1.4282474467345057,H2,True,False,False,0.053793820479975,9,0.015356454247536934,246.7289735059797,False,8,12,12,12,False,0.015435465587900238,245.76103916451507,2,False,0.010127402572475864,8060,7,0.948660229248153,0.05820637178285009,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,24,2,8192,768,False,False,False,False,12,12,12,False,2.4690442840413525,3.4441818179625856,1.4939067501201195,H2,True,False,False,0.07070904138168664,13,0.015404412816888445,246.87000192109713,False,12,12,12,12,False,0.015483919713987701,245.90317297503597,2,False,0.019156884718357334,8799,5,0.9715782540199913,0.053348598611889717,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,24,3,8192,768,False,False,False,False,12,12,12,False,2.4853144127623126,3.4099060435646202,1.560722781960005,H2,True,False,False,0.07734338454020895,11,0.015402403874338989,248.28081466257825,False,10,12,12,12,False,0.01548188998175131,247.31569377033023,2,False,0.027083259081931287,9468,4,0.9818591101694916,0.0487581143120577,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,768,24,4,8192,768,False,False,False,False,12,12,12,False,2.4389826828359844,3.2955492287201458,1.5824161369518226,H2,True,False,False,0.07690152381290194,11,0.015500392131661959,247.60857592556908,False,10,12,12,12,False,0.01558089546146701,246.6445965917101,2,False,0.03402324887791125,9534,4,0.9818591101694916,0.050272218837610315,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,8,1,8192,1024,False,False,False,False,12,12,12,False,1.8696522362199426,2.4474637503164924,1.2918407221233927,H3,True,True,False,0.3033463603626655,11,0.01282464354936095,313.19609592608805,False,10,12,12,12,False,0.012878605447844409,312.2481957630262,15,False,0.0081290477165762,4722,2,0.9941520802785924,0.17230930112405388,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,8,2,8192,1024,False,False,False,False,12,12,12,False,2.128133416256414,2.9348247874343065,1.321442045078521,H3,True,True,False,0.241319037795345,6,0.012740018422988929,314.9595268493595,False,5,12,12,12,False,0.012793231227660753,314.0112501320133,15,False,0.016004475833560603,4820,2,0.9941520802785924,0.1655263139133501,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,8,3,8192,1024,False,False,False,False,12,12,12,False,2.157879375800784,2.9880605550979182,1.32769819650365,H3,True,True,False,0.2366224188799435,6,0.012729392396213858,315.7914034016806,False,5,12,12,12,False,0.012782532272729465,314.843831138935,15,False,0.023024496571213183,4839,2,0.9941520802785924,0.16481658090218618,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,8,4,8192,1024,True,False,False,False,12,12,12,False,2.2052126827061738,3.060770090472734,1.3496552749396133,H3,True,True,False,0.2749390411166024,6,0.012651144219754877,317.8374345727098,False,5,12,12,12,False,0.012703651255309225,316.8899744766629,15,False,0.029886143437390413,4855,1,1.0,0.16156607363966274,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,12,1,8192,1024,False,False,False,False,12,12,12,False,2.0011877654484125,2.6833825286007564,1.3189930022960683,H3,True,True,False,0.2583803049373492,3,0.012921313853610748,311.69485555046003,False,2,12,12,12,False,0.012974996054771142,310.74803819547157,15,False,0.0081290477165762,6635,2,0.9941520802785924,0.12378443544434624,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,12,2,8192,1024,False,False,False,False,12,12,12,False,2.4264907165432463,3.4932041376861007,1.3597772954003915,H2,True,False,False,0.19148983811959702,3,0.012854797648435575,313.39525205238164,False,2,12,12,12,False,0.012904945301314133,312.44857734520474,15,False,0.016004475833560603,7194,2,0.9941520802785924,0.11224981192644465,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,12,3,8192,1024,False,False,False,False,12,12,12,False,2.466066065139792,3.560725801572532,1.3714063287070521,H3,True,True,False,0.17281438718469694,3,0.012849170941773957,314.1680163669442,False,2,12,12,12,False,0.012898851141162846,313.22214456032475,15,False,0.023024496571213183,7311,2,0.9941520802785924,0.11061876412166013,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,12,4,8192,1024,True,False,False,False,12,12,12,False,2.487318516074477,3.57459130845714,1.400045723691814,H2,True,False,False,0.22298674293350332,4,0.012793795733827891,316.06061762051,False,3,12,12,12,False,0.01284461593600891,315.1154176124409,15,False,0.029886143437390413,7399,1,1.0,0.10783514411674007,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,16,1,8192,1024,False,False,False,False,12,12,12,False,2.0450786526020326,2.738463801692604,1.3516935035114608,H2,True,False,False,0.24549385545535318,6,0.012969202858989113,310.8698098858847,False,5,12,12,12,False,0.01302225525440061,309.9234236815278,15,False,0.0081290477165762,8313,2,0.9941520802785924,0.09908712699692888,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,16,2,8192,1024,False,False,False,False,12,12,12,False,2.4320737940600363,3.474353392281147,1.389794195838926,H2,True,False,False,0.18669631298871053,3,0.012929061179998716,312.39880180969664,False,2,12,12,12,False,0.012978036249841115,311.45318384035613,15,False,0.016004475833560603,9568,2,0.9941520802785924,0.0849641165397574,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,16,3,8192,1024,False,False,False,False,12,12,12,False,2.457345685675614,3.5119985909005886,1.4026927804506393,H3,True,True,False,0.17684717605778202,3,0.012927264175532546,313.18314786338806,False,2,12,12,12,False,0.012975981278305395,312.2384785226482,15,False,0.023024496571213183,9806,2,0.9941520802785924,0.08315828466302373,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,16,4,8192,1024,True,False,False,False,12,12,12,False,2.4791313114133957,3.524350186448096,1.4339124363786953,H2,True,False,False,0.22080129846715904,4,0.012891352732380732,314.7898785262779,False,3,12,12,12,False,0.012941969660133687,313.84615048884814,15,False,0.029886143437390413,10011,1,1.0,0.08062593396805337,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,24,1,8192,1024,False,False,False,False,12,12,12,False,2.1262636137208544,2.9008337239302477,1.3516935035114608,H2,True,False,False,0.23442645491769643,3,0.013043621436332508,309.73546943077565,False,2,12,12,12,False,0.013095558094348118,308.78993641004854,15,False,0.0081290477165762,11243,2,0.9941520802785924,0.07344872644806165,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,24,2,8192,1024,False,False,False,False,12,12,12,False,2.4805978751244275,3.571401554409929,1.389794195838926,H3,True,True,False,0.18136266330267553,7,0.013016198945722016,311.1623133888669,False,6,12,12,12,False,0.013063867389373195,310.2178499361742,15,False,0.016004475833560603,13096,2,0.9941520802785924,0.06238429731252218,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,24,3,8192,1024,False,False,False,False,12,12,12,False,2.493226537444804,3.5837602944389686,1.4026927804506393,H3,True,True,False,0.17258993747821252,3,0.013028644310742375,311.85309353256145,False,2,12,12,12,False,0.013076128861503368,310.909915946789,15,False,0.023024496571213183,13668,2,0.9941520802785924,0.06010684490847742,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,11,1024,24,4,8192,1024,True,False,False,False,12,12,12,False,2.4797662224574535,3.5256200085362117,1.4339124363786953,H2,True,False,False,0.21066562878214945,4,0.013027663256640759,313.21325795778637,False,3,12,12,12,False,0.013078445515370426,312.27183937706695,15,False,0.029886143437390413,14592,1,1.0,0.05602518017774521,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,8,1,8192,512,False,False,False,False,12,12,12,False,1.5324788110586642,1.9393313860938213,1.1256262360235072,H3,True,True,False,0.07653350631279039,11,0.020404193401582053,173.23536991420238,False,10,12,12,12,False,0.0205439207791838,172.25049597501294,2,False,0.010668636543385663,1690,33,0.5360888576320939,0.12178997133077028,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,8,2,8192,512,False,False,False,False,12,12,12,False,1.559566978497787,1.9774615953940626,1.1416723616015114,H3,True,True,False,0.07802464219109785,1,0.020402203617412386,174.83399028423835,False,2,12,12,12,False,0.02054190365107185,173.8509431488007,2,False,0.020809424850288426,1746,32,0.5305237891389433,0.11822065175609024,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,8,3,8192,512,False,False,False,False,12,12,12,False,2.179919220560684,2.991486886337166,1.368351554784202,H4,True,False,True,0.03782869162800312,4,0.02015820118290725,177.59209928123724,False,3,12,12,12,False,0.02029456851458635,176.60981065139873,2,False,0.030689861038848527,1965,25,0.7097144080234834,0.09793922458619989,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,8,4,8192,512,False,False,False,False,12,12,12,False,2.36716446004921,3.2114255377502863,1.5229033823481335,H2,True,False,True,0.03153091199478973,1,0.02025844851605487,175.983127891153,False,15,12,12,12,False,0.02039618017136344,174.999972304495,2,False,0.03906117017042469,2016,23,0.772803021037182,0.09541886383292365,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,12,1,8192,512,False,False,False,False,12,12,12,False,1.6289066873938507,2.051052648212333,1.2067607265753684,H3,True,True,False,0.07765556694052629,5,0.020563117369800668,171.40290728058258,False,4,12,12,12,False,0.02070503740792241,170.41748000592122,1,False,0.010668636543385663,2073,33,0.5360888576320939,0.09943139632726983,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,12,2,8192,512,False,False,False,False,12,12,12,False,1.6122459705745484,2.038564032841195,1.1859279083079015,H3,True,True,False,0.075395967178327,6,0.020582867515328902,172.66935051445046,False,5,12,12,12,False,0.020725061245281805,171.68555845442384,1,False,0.020809424850288426,2210,32,0.5305237891389433,0.09409331233140024,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,12,3,8192,512,False,False,False,False,12,12,12,False,2.1704421466204895,2.8735378554466986,1.4673464377942802,H4,True,False,True,0.03392136882730919,1,0.02041240320045689,175.63161173965722,False,1,12,12,12,False,0.020552243426958557,174.64963017552722,1,False,0.030689861038848527,2694,25,0.7097144080234834,0.0723653199069067,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,12,4,8192,512,False,False,False,False,12,12,12,False,2.327097410944634,3.029156197459108,1.6250386244301596,H2,True,False,True,0.03079027651201272,6,0.02048507462621642,175.10771957071566,False,5,12,12,12,False,0.020625915767459906,174.1258602124,1,False,0.03906117017042469,2779,23,0.772803021037182,0.0703562611744112,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,16,1,8192,512,False,False,False,False,12,12,12,False,1.6849580124525947,2.083560133123543,1.2863558917816462,H3,True,True,False,0.07656717216030534,15,0.020641098178394372,171.0457749266693,False,14,12,12,12,False,0.020784100397344765,170.0606741814564,1,False,0.010668636543385663,2426,33,0.5360888576320939,0.0849967731296932,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,16,2,8192,512,False,False,False,False,12,12,12,False,1.6696846673958707,2.0730609630473724,1.2663083717443693,H3,True,True,False,0.07389144932754978,2,0.020680661382534823,171.67173854269845,False,1,12,12,12,False,0.020824214223506048,170.68773454441543,1,False,0.020809424850288426,2555,32,0.5305237891389433,0.08145171263312034,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,16,3,8192,512,False,False,False,False,12,12,12,False,2.20876362120521,2.8154419467570495,1.6020852956533704,H4,True,False,True,0.03334460576673906,12,0.02055824785717878,174.53421991115385,False,11,12,12,12,False,0.02070010045579165,173.55242248290457,1,False,0.030689861038848527,3246,25,0.7097144080234834,0.0603998701638855,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,16,4,8192,512,False,False,False,False,12,12,12,False,2.3762484562724,2.9374477347619234,1.8150491777828766,H2,True,False,True,0.031327690031309835,1,0.020642133311756815,174.05911487544165,False,7,12,12,12,False,0.020785149923632958,173.07760969894733,1,False,0.03906117017042469,3343,23,0.772803021037182,0.05895773154622617,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,24,1,8192,512,False,False,False,False,12,12,12,False,1.6820417984625617,2.07575973516534,1.2883238617597834,H3,True,True,False,0.07562807466464495,2,0.020800642637142586,169.0334432490778,False,1,12,12,12,False,0.020945871835399758,168.0475566761482,1,False,0.010668636543385663,3142,33,0.5360888576320939,0.06568026310409181,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,24,2,8192,512,False,False,False,False,12,12,12,False,1.6815862242361908,2.0968640767280124,1.2663083717443693,H3,True,True,False,0.07300843510452001,2,0.020831332880980515,169.64185491082182,False,1,12,12,12,False,0.02097699245184927,168.65693580806467,1,False,0.020809424850288426,3198,32,0.5305237891389433,0.06511731922622234,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,24,3,8192,512,False,False,False,False,12,12,12,False,2.23074724923026,2.8594092028071496,1.6020852956533704,H4,True,False,True,0.032852972786934734,3,0.02070083766933383,172.54042094748598,False,2,12,12,12,False,0.020844671724547282,171.55765181799262,1,False,0.030689861038848527,3797,25,0.7097144080234834,0.05169715308234182,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,512,24,4,8192,512,False,False,False,False,12,12,12,False,2.36062432098323,2.9061994641835827,1.8150491777828766,H2,True,False,True,0.03133496752757209,4,0.020829559737118305,171.8137215122821,False,15,12,12,12,False,0.020975194425546496,170.83136991454617,1,False,0.03906117017042469,4031,23,0.772803021037182,0.04920074344801695,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,8,1,8192,768,False,False,False,False,12,12,12,False,1.950099194793593,2.643677028070167,1.2565213615170192,H3,True,True,False,0.1130803901246979,9,0.015234966875934421,249.02934469034358,False,8,12,12,12,False,0.015312729853299458,248.06180700037174,2,False,0.009390310889671353,3259,7,0.9613347457627118,0.1394035740288375,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,8,2,8192,768,False,False,False,False,12,12,12,False,2.2710451128863474,3.208618726407143,1.3334714993655516,H2,True,False,False,0.08962776453347154,7,0.015247335922006777,249.37688663969632,False,6,12,12,12,False,0.015325225542649873,248.4100117556408,2,False,0.018522469143495684,3469,6,0.9690046447196871,0.1309704412395651,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
