worldline_id,event_index,cycle,x,y,z,fit_residual,support_node_count,particle_like
worldline_000003,7,80.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5554256131548284,6,False
worldline_000003,8,92.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5554256131548284,6,False
worldline_000003,9,103.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5554256131548284,6,False
worldline_000003,10,115.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5554256131548284,6,False
worldline_000003,11,127.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5554256131548284,6,False
worldline_000010,0,0.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,1,11.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,2,23.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,3,34.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,4,46.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,5,57.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,6,69.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,7,80.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,8,92.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,9,103.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,10,115.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000010,11,127.0,-1.7094116629226022,-2.1228835043523713,0.5942075365745896,0.5619998377406951,5,False
worldline_000012,0,0.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,1,11.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,2,23.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,3,34.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,4,46.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,5,57.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,6,69.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,7,80.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,8,92.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,9,103.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,10,115.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000012,11,127.0,-1.3759043282061922,-1.5456103844170024,0.33901391175678336,0.5309358644092845,3,False
worldline_000017,0,0.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.572927227063171,11,False
worldline_000017,1,11.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.572927227063171,11,False
worldline_000017,2,23.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.572927227063171,11,False
worldline_000017,3,34.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.572927227063171,11,False
worldline_000017,4,46.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.572927227063171,11,False
worldline_000017,5,57.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.572927227063171,11,False
worldline_000017,6,69.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.572927227063171,11,False
worldline_000017,7,80.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.572927227063171,11,False
worldline_000017,8,92.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5532605800772148,6,False
worldline_000017,9,103.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5532605800772148,6,False
worldline_000017,10,115.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5532605800772148,6,False
worldline_000017,11,127.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5532605800772148,6,False
worldline_000020,0,0.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,1,11.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,2,23.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,3,34.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,4,46.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,5,57.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,6,69.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,7,80.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,8,92.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,9,103.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,10,115.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000020,11,127.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5609403742906424,6,False
worldline_000021,0,0.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,1,11.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,2,23.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,3,34.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,4,46.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,5,57.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,6,69.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,7,80.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,8,92.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,9,103.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,10,115.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000021,11,127.0,2.0993283182046607,-1.952060289961231,-0.8116560848668912,0.5719447969300413,5,False
worldline_000023,0,0.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,1,11.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,2,23.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,3,34.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
worldline_000023,4,46.0,0.2386322974239685,1.38822567319205,1.7234004476957312,0.5645906384500139,12,False
