sample_id,sample_kind,slice_index,cycle,relative_time,slice_axis,slice_value,x,y,z,density,normalized_density,h3_green_potential,normalized_curvature_potential,curvature_potential,compactification_factor,emergent_spatial_scale_factor,local_metric_conformal_factor
volume_00027,volume,,,,,,-7.54665557127362,-5.700137752894921,0.30944343885468983,2536.7874590871816,0.5570447548344413,22.404170180852084,0.046784724939007816,0.046784724939007816,0.04469374057950051,0.9553062594204994,0.9126100492879865
volume_00028,volume,,,,,,-7.54665557127362,-5.700137752894921,1.0691811728719163,2702.9414014061767,0.5935299486303633,27.839766393346537,0.05813541865487718,0.05813541865487718,0.05494137860802361,0.9450586213919763,0.8931357978673028
volume_00029,volume,,,,,,-7.54665557127362,-5.700137752894921,1.8289189068891423,2738.325563428578,0.6012998395560631,29.266458186978866,0.06111465790359859,0.06111465790359859,0.05759477305151957,0.9424052269484804,0.8881276117798168
volume_00030,volume,,,,,,-7.54665557127362,-5.700137752894921,2.588656640906369,2634.599451931269,0.5785229663332117,25.502912600064583,0.053255565437425184,0.053255565437425184,0.05056281417825477,0.9494371858217453,0.9014309698211154
volume_00031,volume,,,,,,-7.54665557127362,-5.700137752894921,3.348394374923596,2423.100732893205,0.5320806632256624,19.284575758174096,0.04027034097351779,0.04027034097351779,0.03871141893349716,0.9612885810665027,0.9240757360888502
volume_00032,volume,,,,,,-7.54665557127362,-5.700137752894921,4.108132108940822,2154.760236554187,0.47315666253342165,13.56968648067463,0.02833642328112286,0.02833642328112286,0.027555596242239053,0.9724444037577609,0.945648118399787
volume_00033,volume,,,,,,-7.54665557127362,-4.372835341891481,-3.4892452312314424,1095.0065758638823,0.24044886669917687,3.202133215720189,0.0066867427137991845,0.0066867427137991845,0.0066423271809195016,0.9933576728190806,0.9867594661485396
volume_00034,volume,,,,,,-7.54665557127362,-4.372835341891481,-2.729507497214216,1293.14114097208,0.2839565795150701,4.392272638342021,0.00917200974564934,0.00917200974564934,0.00908864857236879,0.9909113514276312,0.9819053063881344
volume_00035,volume,,,,,,-7.54665557127362,-4.372835341891481,-1.9697697631969895,1517.0716829749929,0.33312874544608645,6.059698921085641,0.0126539543731234,0.0126539543731234,0.012495832676579775,0.9875041673234202,0.9751644804811214
volume_00036,volume,,,,,,-7.54665557127362,-4.372835341891481,-1.210032029179763,1755.4309118630622,0.3854692589340625,8.269328656186552,0.01726813639991861,0.01726813639991861,0.016975009618437502,0.9830249903815625,0.9663381317146711
volume_00037,volume,,,,,,-7.54665557127362,-4.372835341891481,-0.4502942951625366,1985.527251129929,0.4359953518615856,10.983884149033042,0.02293671198380867,0.02293671198380867,0.022422415497559852,0.9775775845024401,0.9556579337216256
volume_00038,volume,,,,,,-7.54665557127362,-4.372835341891481,0.30944343885468983,2173.4439783529115,0.47725936350365017,13.800703609433821,0.02881883672192217,0.02881883672192217,0.028011575695626154,0.9719884243043738,0.9447614969816994
volume_00039,volume,,,,,,-7.54665557127362,-4.372835341891481,1.0691811728719163,2281.8685477556087,0.5010679555339372,15.726554992194021,0.032840428527757,0.032840428527757,0.03179622681363158,0.9682037731863684,0.9374185464123207
volume_00040,volume,,,,,,-7.54665557127362,-4.372835341891481,1.8289189068891423,2285.8805035761397,0.5019489276226508,15.739509523647898,0.032867480375064484,0.032867480375064484,0.031821585052836915,0.968178414947163,0.9373694431696008
volume_00041,volume,,,,,,-7.54665557127362,-4.372835341891481,2.588656640906369,2186.863436771023,0.48020609792467955,13.827017612689136,0.028873786019057764,0.028873786019057764,0.02806348690326428,0.9719365130967357,0.944660585490641
volume_00042,volume,,,,,,-7.54665557127362,-4.372835341891481,3.348394374923596,2011.532270541943,0.44170570793061265,10.989722803789737,0.022948904350435097,0.022948904350435097,0.022434067090582082,0.9775659329094178,0.9556351531850604
volume_00043,volume,,,,,,-7.54665557127362,-4.372835341891481,4.108132108940822,1796.8467505006124,0.39456362574728315,8.23301416398636,0.017192303931446388,0.017192303931446388,0.01690172434946486,0.9830982756505352,0.9664822195870557
volume_00044,volume,,,,,,-7.54665557127362,-3.0455329308880392,-3.4892452312314424,955.368337596173,0.20978616852053683,2.5707170703710815,0.0053682100279756435,0.0053682100279756435,0.005339546222399717,0.9946604537776003,0.9893494183090616
volume_00045,volume,,,,,,-7.54665557127362,-3.0455329308880392,-2.729507497214216,1111.5966381602211,0.24409182352295333,3.3860487094456553,0.007070797812314799,0.007070797812314799,0.007021152661436387,0.9929788473385637,0.9860069912618226
volume_00046,volume,,,,,,-7.54665557127362,-3.0455329308880392,-1.9697697631969895,1282.375857843842,0.2815926666537812,4.430583712073278,0.009252011505686261,0.009252011505686261,0.009167196498209936,0.9908328035017901,0.9817496444952171
volume_00047,volume,,,,,,-7.54665557127362,-3.0455329308880392,-1.210032029179763,1456.7488132553149,0.3198826463085579,5.595836718133832,0.011685310348394018,0.011685310348394018,0.011550341028842207,0.9884496589711578,0.977032728320198
volume_00048,volume,,,,,,-7.54665557127362,-3.0455329308880392,-0.4502942951625366,1616.5661308615045,0.35497640167435907,6.742208360522801,0.014079180843668338,0.014079180843668338,0.013883709585631263,0.9861162904143687,0.9724253382205955
volume_00049,volume,,,,,,-7.54665557127362,-3.0455329308880392,0.30944343885468983,1738.4216836879255,0.38173425886348045,7.722427122305779,0.016126088396141113,0.016126088396141113,0.015870164717052604,0.9841298352829474,0.9685115326940412
volume_00050,volume,,,,,,-7.54665557127362,-3.0455329308880392,1.0691811728719163,1800.0985413050435,0.39527767571821726,8.245431805867163,0.01721823463787715,0.01721823463787715,0.016926785277307507,0.9830732147226926,0.9664329455052093
volume_00051,volume,,,,,,-7.54665557127362,-3.0455329308880392,1.8289189068891423,1789.7823017865617,0.3930123668557027,8.055511523340858,0.016821640249126888,0.016821640249126888,0.016543353901285477,0.9834566460987146,0.9671869747557325
volume_00052,volume,,,,,,-7.54665557127362,-3.0455329308880392,2.588656640906369,1711.9045890111984,0.3759114578833644,7.202376912175344,0.01504011173023363,0.01504011173023363,0.014817258506756262,0.9851827414932437,0.9705850341361434
volume_00053,volume,,,,,,-7.54665557127362,-3.0455329308880392,3.348394374923596,1584.5772346658432,0.3479520659244699,5.9979935499981885,0.012525100289696863,0.012525100289696863,0.012370162760521457,0.9876298372394785,0.9754126954056788
volume_00054,volume,,,,,,-7.54665557127362,-3.0455329308880392,4.108132108940822,1430.9234818177233,0.3142117473266038,4.768796756435961,0.009958273068759729,0.009958273068759729,0.009860083663161153,0.9901399163368388,0.9803770539235223
volume_00055,volume,,,,,,-7.54665557127362,-1.7182305198845977,-3.4892452312314424,803.8889702384561,0.1765233160296866,1.869274998140154,0.0039034481490456785,0.0039034481490456785,0.0038882704868109476,0.996111729513189,0.9922385776737567
volume_00056,volume,,,,,,-7.54665557127362,-1.7182305198845977,-2.729507497214216,917.506028988214,0.2014721095951684,2.3253702320347482,0.004855873072240914,0.004855873072240914,0.004832407514716109,0.9951675924852839,0.990358537132956
volume_00057,volume,,,,,,-7.54665557127362,-1.7182305198845977,-1.9697697631969895,1036.984376900693,0.22770796423191417,2.860516260920839,0.005973373053786131,0.005973373053786131,0.0059379037395920755,0.994062096260408,0.9881594512216366
volume_00058,volume,,,,,,-7.54665557127362,-1.7182305198845977,-1.210032029179763,1153.6721498511552,0.2533310457567481,3.4061586026354456,0.007112791593554743,0.007112791593554743,0.0070625570968075695,0.9929374429031924,0.9859247655191304
volume_00059,volume,,,,,,-7.54665557127362,-1.7182305198845977,-0.4502942951625366,1255.3080171316417,0.27564892917612477,3.874066133416324,0.008089883132663967,0.008089883132663967,0.008024962126913187,0.9919750378730868,0.984014475763312
volume_00060,volume,,,,,,-7.54665557127362,-1.7182305198845977,0.30944343885468983,1328.1043475849615,0.2916340342368412,4.199360096248842,0.008769166875493508,0.008769166875493508,0.008692937059778152,0.9913070629402219,0.982689693035169
volume_00061,volume,,,,,,-7.54665557127362,-1.7182305198845977,1.0691811728719163,1360.6940275478055,0.29879029410402286,4.315710207808975,0.00901213092736524,0.00901213092736524,0.008931637837775399,0.9910683621622246,0.9822164984789143
volume_00062,volume,,,,,,-7.54665557127362,-1.7182305198845977,1.8289189068891423,1348.3924374549892,0.29608902868551895,4.176010094033321,0.00872040704988247,0.00872040704988247,0.008645018965548928,0.991354981034451,0.9827846984218166
volume_00063,volume,,,,,,-7.54665557127362,-1.7182305198845977,2.588656640906369,1295.0986183514588,0.28438641548851123,3.8078031222689903,0.007951511716756407,0.007951511716756407,0.007888783958678019,0.992111216041322,0.9842846649949908
volume_00064,volume,,,,,,-7.54665557127362,-1.7182305198845977,3.348394374923596,1211.4037372404275,0.2660081337911679,3.3047826335184616,0.006901096771015992,0.006901096771015992,0.006853798047441598,0.9931462019525584,0.986339378452792
volume_00065,volume,,,,,,-7.54665557127362,-1.7182305198845977,4.108132108940822,1110.3497105442043,0.24381801481829726,2.770668645040479,0.00578575191176406,0.00578575191176406,0.005752469550067392,0.9942475304499325,0.9885281518057895
volume_00066,volume,,,,,,-7.54665557127362,-0.39092810888115714,-3.4892452312314424,661.6736865428621,0.14529473298220155,1.3107238117568751,0.0027370731658011823,0.0027370731658011823,0.0027296020452897037,0.9972703979547103,0.9945482466367462
volume_00067,volume,,,,,,-7.54665557127362,-0.39092810888115714,-2.729507497214216,739.4545948708385,0.16237438498661044,1.5408759024233376,0.0032176802210524703,0.0032176802210524703,0.003207359962339854,0.9967926400376602,0.9935955672332485
volume_00068,volume,,,,,,-7.54665557127362,-0.39092810888115714,-1.9697697631969895,818.1451287585651,0.1796537786544792,1.7928802395995644,0.003743919465936583,0.003743919465936583,0.0037299548154957844,0.9962700451845042,0.9925540029319341
volume_00069,volume,,,,,,-7.54665557127362,-0.39092810888115714,-1.210032029179763,891.9594694558098,0.1958624252124207,2.040038690419176,0.004260039458090072,0.004260039458090072,0.004241968504879311,0.9957580314951207,0.9915340572870377
volume_00070,volume,,,,,,-7.54665557127362,-0.39092810888115714,-0.4502942951625366,953.6366616396517,0.20940591553355614,2.243421714286633,0.004684746945673563,0.004684746945673563,0.0046629024277671065,0.9953370975722328,0.9906959378035164
volume_00071,volume,,,,,,-7.54665557127362,-0.39092810888115714,0.30944343885468983,995.866769213682,0.21867908496520908,2.3660892480436226,0.004940903133536841,0.004940903133536841,0.004916610636635906,0.9950833893633642,0.9901909517868805
volume_00072,volume,,,,,,-7.54665557127362,-0.39092810888115714,1.0691811728719163,1013.3105512871894,0.22250950728684055,2.386760654382516,0.004984069474975103,0.004984069474975103,0.004959351721444585,0.9950406482785553,0.9901058917266077
volume_00073,volume,,,,,,-7.54665557127362,-0.39092810888115714,1.8289189068891423,1004.3254300682883,0.22053649428229757,2.3050956500491147,0.004813535385381978,0.004813535385381978,0.00479047625839934,0.9952095237416007,0.9904419961459836
volume_00074,volume,,,,,,-7.54665557127362,-0.39092810888115714,2.588656640906369,971.4343827639507,0.2133140581589002,2.1398821185652257,0.004468534005536992,0.004468534005536992,0.004448655039215354,0.9955513449607846,0.991122480453227
volume_00075,volume,,,,,,-7.54665557127362,-0.39092810888115714,3.348394374923596,920.2751499452406,0.20208017169319253,1.9224975051751485,0.0040145881882480555,0.0040145881882480555,0.003998535714000342,0.9960014642859997,0.9920189168598554
volume_00076,volume,,,,,,-7.54665557127362,-0.39092810888115714,4.108132108940822,857.710090559144,0.18834171755424342,1.6862698638061497,0.0035212940766953436,0.0035212940766953436,0.0035089380738404386,0.9964910619261595,0.9929944364987251
volume_00077,volume,,,,,,-7.54665557127362,0.9363743021222852,-3.4892452312314424,542.2203480980695,0.11906437009161921,0.9669184178518448,0.0020191335743522153,0.0020191335743522153,0.0020150648891799736,0.99798493511082,0.9959739307081475
volume_00078,volume,,,,,,-7.54665557127362,0.9363743021222852,-2.729507497214216,593.8551282889626,0.13040268042949676,1.0881475735806316,0.0022722861195960814,0.0022722861195960814,0.0022671345412467498,0.9977328654587533,0.9954708708165346
volume_00079,volume,,,,,,-7.54665557127362,0.9363743021222852,-1.9697697631969895,644.3420964682405,0.14148894652996064,1.2207390240961735,0.002549165579605511,0.002549165579605511,0.002542683857436316,0.9974573161425637,0.9949210975263263
volume_00080,volume,,,,,,-7.54665557127362,0.9363743021222852,-1.210032029179763,690.2201735159285,0.1515631614941504,1.3543976890120875,0.0028282736127675867,0.0028282736127675867,0.002820297041066173,0.9971797029589338,0.9943673599932674
volume_00081,volume,,,,,,-7.54665557127362,0.9363743021222852,-0.4502942951625366,727.5205541613204,0.15975382851964895,1.4620618529217508,0.003053099538193149,0.003053099538193149,0.0030438064939919927,0.996956193506008,0.9939216517699888
volume_00082,volume,,,,,,-7.54665557127362,0.9363743021222852,0.30944343885468983,752.5655256888429,0.16525337085395408,1.508721102192478,0.0031505340838768464,0.0031505340838768464,0.0031406393924258424,0.9968593606075741,0.9937285848309414
volume_00083,volume,,,,,,-7.54665557127362,0.9363743021222852,1.0691811728719163,762.91900348165,0.16752685674577308,1.48865515377557,0.00310863206877219,0.00310863206877219,0.0030989984228937083,0.9969010015771064,0.9938116069454378
volume_00084,volume,,,,,,-7.54665557127362,0.9363743021222852,1.8289189068891423,758.0439304557696,0.16645635560908,1.424420767189423,0.0029744968571664867,0.0029744968571664867,0.0029656754648170127,0.9970343245351829,0.9940774443013285
volume_00085,volume,,,,,,-7.54665557127362,0.9363743021222852,2.588656640906369,739.3500510824404,0.16235142856242557,1.334598901515929,0.0027869294871134577,0.0027869294871134577,0.0027791840970034024,0.9972208159029966,0.9944493556702383
volume_00086,volume,,,,,,-7.54665557127362,0.9363743021222852,3.348394374923596,709.6680206461178,0.1558336498229567,1.229569567994519,0.00256760565410999,0.00256760565410999,0.0025610299391578633,0.9974389700608421,0.9948844989960336
volume_00087,volume,,,,,,-7.54665557127362,0.9363743021222852,4.108132108940822,672.4508057539992,0.14766124488972635,1.1177081292815523,0.0023340149163490077,0.0023340149163490077,0.0023285799759512255,0.9976714200240486,0.9953482623328016
volume_00088,volume,,,,,,-7.54665557127362,2.263676713125726,-3.4892452312314424,448.82204901409233,0.09855534698492628,0.7767545895442733,0.0016220306096406663,0.0016220306096406663,0.0016194038869666355,0.9983805961130334,0.996763814695016
volume_00089,volume,,,,,,-7.54665557127362,2.263676713125726,-2.729507497214216,483.0681797925156,0.10607534139957833,0.8419294593526001,0.00175812975244776,0.00175812975244776,0.0017550441570983056,0.9982449558429016,0.9964929918657967
volume_00090,volume,,,,,,-7.54665557127362,2.263676713125726,-1.9697697631969895,515.681906851899,0.11323688168903122,0.9146198029631795,0.0019099228206172492,0.0019099228206172492,0.0019062819691817777,0.9980937180308183,0.9961910699725826
volume_00091,volume,,,,,,-7.54665557127362,2.263676713125726,-1.210032029179763,544.7299055720082,0.11961543550421636,0.9903544575591127,0.0020680730647467884,0.0020680730647467884,0.0020638049652871872,0.9979361950347128,0.9958766493603602
volume_00092,volume,,,,,,-7.54665557127362,2.263676713125726,-0.4502942951625366,568.1288282560049,0.12475352742563697,1.0501926239171249,0.002193028023190499,0.002193028023190499,0.0021882291752879294,0.9978117708247121,0.9956283299963478
volume_00093,volume,,,,,,-7.54665557127362,2.263676713125726,0.30944343885468983,584.0488574974032,0.12824935391041584,1.0678852370093954,0.0022299740037955563,0.0022299740037955563,0.0022250122842435672,0.9977749877157563,0.9955549261111777
volume_00094,volume,,,,,,-7.54665557127362,2.263676713125726,1.0691811728719163,591.3477103193844,0.12985208482357488,1.042231227210565,0.002176402914916457,0.002176402914916457,0.0021716764719127302,0.9978283235280873,0.9956613632348732
volume_00095,volume,,,,,,-7.54665557127362,2.263676713125726,1.8289189068891423,589.8220315572527,0.12951706607812838,0.9952564806663683,0.002078309543083916,0.002078309543083916,0.0020739991308978234,0.9979260008691022,0.9958563032105994
volume_00096,volume,,,,,,-7.54665557127362,2.263676713125726,2.588656640906369,580.1733135961354,0.12739833606317819,0.9419080309381865,0.001966906508456523,0.001966906508456523,0.001963045381718825,0.9980369546182812,0.9960777627837332
volume_00097,volume,,,,,,-7.54665557127362,2.263676713125726,3.348394374923596,563.7588596176494,0.12379394048820277,0.886078258857611,0.0018503219391949677,0.0018503219391949677,0.0018469045711473743,0.9981530954288526,0.9963096019142
volume_00098,volume,,,,,,-7.54665557127362,2.263676713125726,4.108132108940822,542.263483252937,0.119073841997388,0.828482996057379,0.0017300506456747252,0.0017300506456747252,0.0017270627396668437,0.9982729372603331,0.9965488572663729
volume_00099,volume,,,,,,-7.54665557127362,3.5909791241291664,-3.4892452312314424,377.9575346137777,0.08299444301199774,0.6669844834425763,0.0013928070240743172,0.0013928070240743172,0.0013908698108322172,0.9986091301891679,0.9972201948971664
volume_00100,volume,,,,,,-7.54665557127362,3.5909791241291664,-2.729507497214216,401.20673982642217,0.08809965896983495,0.6984897402151689,0.001458596774836802,0.001458596774836802,0.001456472368936832,0.9985435276310631,0.9970891765738877
volume_00101,volume,,,,,,-7.54665557127362,3.5909791241291664,-1.9697697631969895,422.99715154156377,0.09288454329592283,0.7321749445580755,0.0015289387248834082,0.0015289387248834082,0.0015266046399318297,0.9984733953600682,0.9969491212418631
volume_00102,volume,,,,,,-7.54665557127362,3.5909791241291664,-1.210032029179763,442.2942010378148,0.09712191847182156,0.7657075269056435,0.0015989619673852167,0.0015989619673852167,0.0015964093695189784,0.9984035906304809,0.9968097297838369
volume_00103,volume,,,,,,-7.54665557127362,3.5909791241291664,-0.4502942951625366,458.0202391674709,0.10057514709098365,0.7915549979394243,0.001652937044923144,0.001652937044923144,0.0016502093527521013,0.9983497906472478,0.9967023044854035
volume_00104,volume,,,,,,-7.54665557127362,3.5909791241291664,0.30944343885468983,469.24278385425237,0.10303946850319855,0.8010378883923068,0.0016727393593085269,0.0016727393593085269,0.001669945974948312,0.9983300540250517,0.9966628967696627
volume_00105,volume,,,,,,-7.54665557127362,3.5909791241291664,1.0691811728719163,475.37074736900985,0.10438508771204658,0.7927134461075723,0.0016553561338010362,0.0016553561338010362,0.0016526204583883978,0.9983473795416116,0.9966974902376026
volume_00106,volume,,,,,,-7.54665557127362,3.5909791241291664,1.8289189068891423,476.26390470726517,0.10458121317330064,0.7728557168523245,0.001613888925079596,0.001613888925079596,0.0016112884844394508,0.9983887115155605,0.9967800192817011
volume_00107,volume,,,,,,-7.54665557127362,3.5909791241291664,2.588656640906369,472.2128404101253,0.10369165338375846,0.7479775998154221,0.0015619380671287547,0.0015619380671287547,0.0015595022212436223,0.9984404977787563,0.9968834276046907
volume_00108,volume,,,,,,-7.54665557127362,3.5909791241291664,3.348394374923596,463.8274296816612,0.10185032881922275,0.7207490851813854,0.0015050790735856737,0.0015050790735856737,0.0015028172148441872,0.9984971827851558,0.9969966240298928
volume_00109,volume,,,,,,-7.54665557127362,3.5909791241291664,4.108132108940822,451.90035374840465,0.09923130172440915,0.6909694100394121,0.0014428927083222564,0.0014428927083222564,0.0014408137686414333,0.9985591862313585,0.997120448407033
volume_00110,volume,,,,,,-7.54665557127362,4.918281535132608,-3.4892452312314424,323.98826095972936,0.07114350898773779,0.5923824574304064,0.0012370219519784518,0.0012370219519784518,0.0012354936192499105,0.9987645063807502,0.9975305392059837
volume_00111,volume,,,,,,-7.54665557127362,4.918281535132608,-2.729507497214216,340.44326082645654,0.07475680790000067,0.6075125634643335,0.0012686168668260582,0.0012686168668260582,0.0012670095171821317,0.9987329904828178,0.9974675862787523
volume_00112,volume,,,,,,-7.54665557127362,4.918281535132608,-1.9697697631969895,355.81795745578745,0.0781328866029525,0.6244345612793916,0.001303953637025769,0.001303953637025769,0.001302255556156981,0.998697744443843,0.9973971847572195
volume_00113,volume,,,,,,-7.54665557127362,4.918281535132608,-1.210032029179763,369.5637663214462,0.08115128323769748,0.6428982879207283,0.0013425098685349477,0.0013425098685349477,0.0013407099521932852,0.9986592900478067,0.9973203775987893
volume_00114,volume,,,,,,-7.54665557127362,4.918281535132608,-0.4502942951625366,381.1015525139693,0.08368482748789606,0.6597974488033651,0.001377798950309104,0.001377798950309104,0.0013759032322799415,0.9986240967677199,0.9972500866451444
volume_00115,volume,,,,,,-7.54665557127362,4.918281535132608,0.30944343885468983,389.9107598789825,0.08561921215199216,0.6705999233298299,0.0014003568399922144,0.0014003568399922144,0.0013983985829715147,0.9986016014170284,0.9972051583526536
volume_00116,volume,,,,,,-7.54665557127362,4.918281535132608,1.0691811728719163,395.6314892747765,0.08687540816965181,0.6726090253509412,0.0014045522770324325,0.0014045522770324325,0.0014025822769016848,0.9985974177230983,0.9971968026832401
volume_00117,volume,,,,,,-7.54665557127362,4.918281535132608,1.8289189068891423,398.12951602592943,0.08742394158902883,0.6670383450519801,0.0013929194986966927,0.0013929194986966927,0.0013909819727844655,0.9986090180272155,0.9972199708852796
volume_00118,volume,,,,,,-7.54665557127362,4.918281535132608,2.588656640906369,397.49269731825314,0.08728410467852188,0.6575928964714739,0.001373195370992012,0.001373195370992012,0.0013713122913014124,0.9986286877086985,0.9972592559147972
volume_00119,volume,,,,,,-7.54665557127362,4.918281535132608,3.348394374923596,393.97392234906175,0.08651142853925395,0.6468820827528355,0.0013508288887856003,0.0013508288887856003,0.0013490066116833756,0.9986509933883166,0.9973038065954717
volume_00120,volume,,,,,,-7.54665557127362,4.918281535132608,4.108132108940822,387.92428240932725,0.08518300814479227,0.6340237584398556,0.0013239779426758684,0.0013239779426758684,0.001322227342838747,0.9986777726571612,0.9973572935994685
